Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,LeadTime,Cluster
158,US-2021-169061-CHO-TRI-54000,05-03-2024,29-08-2026,2,169061,United States,Yonkers,New York,10701,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,7,0
159,US-2021-169061-CHO-NUT-13000,05-03-2024,29-08-2026,2,169061,United States,Yonkers,New York,10701,0,0,CHO-NUT-13000,10,6.98,2,4.98,2.0,6,0
160,US-2021-169061-CHO-TRI-54000,05-03-2024,29-08-2026,2,169061,United States,Yonkers,New York,10701,0,0,CHO-TRI-54000,11,11.25,3,7.35,3.9,3,0
162,US-2021-156587-CHO-NUT-13000,07-03-2024,29-08-2026,0,156587,United States,Seattle,Washington,98103,0,3,CHO-NUT-13000,10,3.49,1,2.49,1.0,5,0
163,US-2021-104563-CHO-NUT-13000,07-03-2024,02-09-2026,3,104563,United States,Seattle,Washington,98103,0,3,CHO-NUT-13000,10,6.98,2,4.98,2.0,2,0
164,US-2021-104563-CHO-SCR-58000,07-03-2024,02-09-2026,3,104563,United States,Seattle,Washington,98103,0,3,CHO-SCR-58000,12,18.0,5,12.5,5.5,7,2
165,US-2021-156587-CHO-FUD-51000,07-03-2024,29-08-2026,0,156587,United States,Seattle,Washington,98103,0,3,CHO-FUD-51000,8,10.8,3,7.2,3.6,7,0
166,US-2021-131982-CHO-FUD-51000,07-03-2024,01-09-2026,2,131982,United States,Des Moines,Washington,98198,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,6,0
167,US-2021-104563-CHO-FUD-51000,07-03-2024,02-09-2026,3,104563,United States,Seattle,Washington,98103,0,3,CHO-FUD-51000,8,18.0,5,12.0,6.0,7,2
168,US-2021-156587-CHO-FUD-51000,07-03-2024,29-08-2026,0,156587,United States,Seattle,Washington,98103,0,3,CHO-FUD-51000,8,10.8,3,7.2,3.6,3,0
169,US-2021-140116-CHO-FUD-51000,10-03-2024,07-09-2026,3,140116,United States,Denver,Colorado,80219,0,3,CHO-FUD-51000,8,14.4,4,9.6,4.8,1,2
170,US-2021-100279-CHO-SCR-58000,10-03-2024,04-09-2026,3,100279,United States,Royal Oak,Michigan,48073,0,2,CHO-SCR-58000,12,7.2,2,5.0,2.2,7,0
171,US-2021-140116-CHO-NUT-13000,10-03-2024,07-09-2026,3,140116,United States,Denver,Colorado,80219,0,3,CHO-NUT-13000,10,10.47,3,7.47,3.0,7,0
172,US-2021-166884-CHO-MIL-31000,11-03-2024,06-09-2026,2,166884,United States,Columbus,Ohio,43229,0,0,CHO-MIL-31000,9,16.25,5,10.55,5.7,2,2
173,US-2021-114790-CHO-TRI-54000,11-03-2024,03-09-2026,2,114790,United States,Richmond,Kentucky,40475,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,2,0
174,US-2021-103338-CHO-SCR-58000,11-03-2024,05-09-2026,3,103338,United States,Roseville,California,95661,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,4,0
175,US-2021-166884-CHO-NUT-13000,11-03-2024,06-09-2026,2,166884,United States,Columbus,Ohio,43229,0,0,CHO-NUT-13000,10,20.94,6,14.94,6.0,5,1
176,US-2021-114790-CHO-TRI-54000,11-03-2024,03-09-2026,2,114790,United States,Richmond,Kentucky,40475,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,3,0
178,US-2021-114790-CHO-FUD-51000,11-03-2024,03-09-2026,2,114790,United States,Richmond,Kentucky,40475,0,1,CHO-FUD-51000,8,7.2,2,4.8,2.4,7,0
179,US-2021-114790-CHO-NUT-13000,11-03-2024,03-09-2026,2,114790,United States,Richmond,Kentucky,40475,0,1,CHO-NUT-13000,10,10.47,3,7.47,3.0,1,0
180,CA-2021-139675-CHO-SCR-58000,13-03-2024,08-09-2026,2,139675,Canada,Calgary,Alberta,T2C,0,3,CHO-SCR-58000,12,14.4,4,10.0,4.4,4,2
181,CA-2021-139675-CHO-MIL-31000,13-03-2024,08-09-2026,2,139675,Canada,Calgary,Alberta,T2C,0,3,CHO-MIL-31000,9,26.0,8,16.88,9.12,5,1
182,US-2021-125521-CHO-FUD-51000,14-03-2024,09-09-2026,3,125521,United States,Chesapeake,Virginia,23320,0,1,CHO-FUD-51000,8,14.4,4,9.6,4.8,4,2
183,US-2021-157623-CHO-FUD-51000,14-03-2024,08-09-2026,3,157623,United States,Huntington Beach,California,92646,0,3,CHO-FUD-51000,8,3.6,1,2.4,1.2,6,0
184,US-2021-114510-CHO-NUT-13000,14-03-2024,09-09-2026,3,114510,United States,Logan,Utah,84321,0,3,CHO-NUT-13000,10,13.96,4,9.96,4.0,5,2
185,US-2021-114510-CHO-NUT-13000,14-03-2024,09-09-2026,3,114510,United States,Logan,Utah,84321,0,3,CHO-NUT-13000,10,6.98,2,4.98,2.0,7,0
186,US-2021-100293-CHO-NUT-13000,14-03-2024,08-09-2026,3,100293,United States,Jacksonville,Florida,32216,0,1,CHO-NUT-13000,10,20.94,6,14.94,6.0,7,1
187,US-2021-157623-CHO-NUT-13000,14-03-2024,08-09-2026,3,157623,United States,Huntington Beach,California,92646,0,3,CHO-NUT-13000,10,6.98,2,4.98,2.0,5,0
188,US-2021-152618-OTH-GUM-21000,14-03-2024,07-09-2026,0,152618,United States,Chicago,Illinois,60653,1,2,OTH-GUM-21000,13,2.5,2,1.3,1.2,7,0
189,US-2021-114510-CHO-TRI-54000,14-03-2024,09-09-2026,3,114510,United States,Logan,Utah,84321,0,3,CHO-TRI-54000,11,3.75,1,2.45,1.3,3,0
190,US-2021-114510-CHO-FUD-51000,14-03-2024,09-09-2026,3,114510,United States,Logan,Utah,84321,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,5,0
192,US-2021-152618-OTH-FIZ-56000,14-03-2024,07-09-2026,0,152618,United States,Chicago,Illinois,60653,2,2,OTH-FIZ-56000,0,7.5,2,4.5,3.0,5,0
193,US-2021-149958-CHO-SCR-58000,15-03-2024,09-09-2026,3,149958,United States,Tampa,Florida,33614,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,7,0
194,US-2021-149958-CHO-FUD-51000,15-03-2024,09-09-2026,3,149958,United States,Tampa,Florida,33614,0,1,CHO-FUD-51000,8,10.8,3,7.2,3.6,3,0
195,US-2021-149958-CHO-NUT-13000,15-03-2024,09-09-2026,3,149958,United States,Tampa,Florida,33614,0,1,CHO-NUT-13000,10,13.96,4,9.96,4.0,3,2
196,US-2021-149958-CHO-TRI-54000,15-03-2024,09-09-2026,3,149958,United States,Tampa,Florida,33614,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,6,0
197,US-2021-149958-CHO-FUD-51000,15-03-2024,09-09-2026,3,149958,United States,Tampa,Florida,33614,0,1,CHO-FUD-51000,8,3.6,1,2.4,1.2,4,0
198,US-2021-157609-CHO-MIL-31000,16-03-2024,11-09-2026,2,157609,United States,Raleigh,North Carolina,27604,0,1,CHO-MIL-31000,9,6.5,2,4.22,2.28,2,0
199,US-2021-148838-OTH-GUM-21000,17-03-2024,11-09-2026,3,148838,United States,New York City,New York,10024,1,0,OTH-GUM-21000,13,5.0,4,2.6,2.4,2,0
200,US-2021-148838-CHO-MIL-31000,17-03-2024,11-09-2026,3,148838,United States,New York City,New York,10024,0,0,CHO-MIL-31000,9,22.75,7,14.77,7.98,5,1
201,US-2021-148838-OTH-KAZ-38000,17-03-2024,11-09-2026,3,148838,United States,New York City,New York,10024,1,0,OTH-KAZ-38000,3,9.75,3,0.75,9.0,6,0
202,US-2021-118339-CHO-MIL-31000,17-03-2024,14-09-2026,3,118339,United States,Lakeville,Minnesota,55044,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,1,0
203,US-2021-164763-CHO-SCR-58000,17-03-2024,11-09-2026,3,164763,United States,Jackson,Mississippi,39212,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,5,0
204,US-2021-158442-CHO-MIL-31000,17-03-2024,07-09-2026,1,158442,United States,Dallas,Texas,75217,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,6,0
205,US-2021-118339-CHO-FUD-51000,17-03-2024,14-09-2026,3,118339,United States,Lakeville,Minnesota,55044,0,2,CHO-FUD-51000,8,21.6,6,14.4,7.2,4,1
206,US-2021-118339-CHO-NUT-13000,17-03-2024,14-09-2026,3,118339,United States,Lakeville,Minnesota,55044,0,2,CHO-NUT-13000,10,20.94,6,14.94,6.0,4,1
207,US-2021-164763-CHO-MIL-31000,17-03-2024,11-09-2026,3,164763,United States,Jackson,Mississippi,39212,0,1,CHO-MIL-31000,9,6.5,2,4.22,2.28,4,0
208,US-2021-164763-CHO-MIL-31000,17-03-2024,11-09-2026,3,164763,United States,Jackson,Mississippi,39212,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,4,0
210,US-2021-118339-CHO-MIL-31000,17-03-2024,14-09-2026,3,118339,United States,Lakeville,Minnesota,55044,0,2,CHO-MIL-31000,9,22.75,7,14.77,7.98,6,1
212,US-2021-158442-CHO-FUD-51000,17-03-2024,07-09-2026,1,158442,United States,Dallas,Texas,75217,0,2,CHO-FUD-51000,8,3.6,1,2.4,1.2,3,0
213,US-2021-158442-CHO-TRI-54000,17-03-2024,07-09-2026,1,158442,United States,Dallas,Texas,75217,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,2,0
214,US-2021-148838-OTH-GUM-21000,17-03-2024,11-09-2026,3,148838,United States,New York City,New York,10024,1,0,OTH-GUM-21000,13,8.75,7,4.55,4.2,7,0
216,US-2021-164763-CHO-NUT-13000,17-03-2024,11-09-2026,3,164763,United States,Jackson,Mississippi,39212,0,1,CHO-NUT-13000,10,6.98,2,4.98,2.0,1,0
217,US-2021-127859-CHO-MIL-31000,17-03-2024,10-09-2026,2,127859,United States,Philadelphia,Pennsylvania,19134,0,0,CHO-MIL-31000,9,19.5,6,12.66,6.84,7,2
219,US-2021-145317-CHO-NUT-13000,18-03-2024,13-09-2026,3,145317,United States,Jacksonville,Florida,32216,0,1,CHO-NUT-13000,10,10.47,3,7.47,3.0,1,0
220,US-2021-145317-CHO-NUT-13000,18-03-2024,13-09-2026,3,145317,United States,Jacksonville,Florida,32216,0,1,CHO-NUT-13000,10,6.98,2,4.98,2.0,1,0
221,US-2021-131275-CHO-NUT-13000,18-03-2024,14-09-2026,3,131275,United States,Burbank,California,91505,0,3,CHO-NUT-13000,10,6.98,2,4.98,2.0,1,0
222,US-2021-145317-CHO-MIL-31000,18-03-2024,13-09-2026,3,145317,United States,Jacksonville,Florida,32216,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,3,0
223,US-2021-145317-CHO-FUD-51000,18-03-2024,13-09-2026,3,145317,United States,Jacksonville,Florida,32216,0,1,CHO-FUD-51000,8,10.8,3,7.2,3.6,6,0
224,US-2021-145317-CHO-FUD-51000,18-03-2024,13-09-2026,3,145317,United States,Jacksonville,Florida,32216,0,1,CHO-FUD-51000,8,14.4,4,9.6,4.8,1,2
225,US-2021-131275-CHO-NUT-13000,18-03-2024,14-09-2026,3,131275,United States,Burbank,California,91505,0,3,CHO-NUT-13000,10,24.43,7,17.43,7.0,4,1
226,US-2021-131275-CHO-NUT-13000,18-03-2024,14-09-2026,3,131275,United States,Burbank,California,91505,0,3,CHO-NUT-13000,10,13.96,4,9.96,4.0,5,2
227,US-2021-145317-SUG-LAF-25000,18-03-2024,13-09-2026,3,145317,United States,Jacksonville,Florida,32216,2,1,SUG-LAF-25000,4,11.94,6,7.44,4.5,1,2
228,US-2021-145317-OTH-FIZ-56000,18-03-2024,13-09-2026,3,145317,United States,Jacksonville,Florida,32216,2,1,OTH-FIZ-56000,0,15.0,4,9.0,6.0,3,2
229,US-2021-103989-OTH-KAZ-38000,19-03-2024,11-09-2026,0,103989,United States,Lakeland,Florida,33801,1,1,OTH-KAZ-38000,3,9.75,3,0.75,9.0,7,0
230,US-2021-103989-CHO-MIL-31000,19-03-2024,11-09-2026,0,103989,United States,Lakeland,Florida,33801,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,6,0
231,US-2021-103989-CHO-NUT-13000,19-03-2024,11-09-2026,0,103989,United States,Lakeland,Florida,33801,0,1,CHO-NUT-13000,10,17.45,5,12.45,5.0,3,2
232,US-2021-103989-CHO-NUT-13000,19-03-2024,11-09-2026,0,103989,United States,Lakeland,Florida,33801,0,1,CHO-NUT-13000,10,13.96,4,9.96,4.0,1,2
233,US-2021-103989-CHO-SCR-58000,19-03-2024,11-09-2026,0,103989,United States,Lakeland,Florida,33801,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,6,0
234,US-2021-103989-CHO-MIL-31000,19-03-2024,11-09-2026,0,103989,United States,Lakeland,Florida,33801,0,1,CHO-MIL-31000,9,6.5,2,4.22,2.28,5,0
235,US-2021-103989-CHO-SCR-58000,19-03-2024,11-09-2026,0,103989,United States,Lakeland,Florida,33801,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,1,0
236,US-2021-155544-CHO-NUT-13000,21-03-2024,15-09-2026,3,155544,United States,Knoxville,Tennessee,37918,0,1,CHO-NUT-13000,10,10.47,3,7.47,3.0,3,0
237,US-2021-155544-CHO-TRI-54000,21-03-2024,15-09-2026,3,155544,United States,Knoxville,Tennessee,37918,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,2,0
238,US-2021-163223-CHO-MIL-31000,21-03-2024,15-09-2026,3,163223,United States,Springfield,Virginia,22153,0,1,CHO-MIL-31000,9,13.0,4,8.44,4.56,4,2
239,US-2021-140004-CHO-TRI-54000,21-03-2024,15-09-2026,3,140004,United States,Hamilton,Ohio,45011,0,0,CHO-TRI-54000,11,11.25,3,7.35,3.9,7,0
240,US-2021-140004-CHO-MIL-31000,21-03-2024,15-09-2026,3,140004,United States,Hamilton,Ohio,45011,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,3,0
241,US-2021-163223-CHO-MIL-31000,21-03-2024,15-09-2026,3,163223,United States,Springfield,Virginia,22153,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,6,0
242,US-2021-163223-CHO-NUT-13000,21-03-2024,15-09-2026,3,163223,United States,Springfield,Virginia,22153,0,1,CHO-NUT-13000,10,17.45,5,12.45,5.0,1,2
243,US-2021-155544-CHO-FUD-51000,21-03-2024,15-09-2026,3,155544,United States,Knoxville,Tennessee,37918,0,1,CHO-FUD-51000,8,18.0,5,12.0,6.0,4,2
244,US-2021-163223-CHO-FUD-51000,21-03-2024,15-09-2026,3,163223,United States,Springfield,Virginia,22153,0,1,CHO-FUD-51000,8,10.8,3,7.2,3.6,1,0
245,US-2021-107405-CHO-SCR-58000,21-03-2024,15-09-2026,3,107405,United States,Asheville,North Carolina,28806,0,1,CHO-SCR-58000,12,3.6,1,2.5,1.1,6,0
247,US-2021-148040-CHO-FUD-51000,22-03-2024,16-09-2026,3,148040,United States,Tucson,Arizona,85705,0,3,CHO-FUD-51000,8,10.8,3,7.2,3.6,2,0
248,US-2021-129609-CHO-TRI-54000,22-03-2024,12-09-2026,1,129609,United States,Portage,Indiana,46368,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,4,0
249,US-2021-158057-CHO-SCR-58000,22-03-2024,16-09-2026,3,158057,United States,Greensboro,North Carolina,27405,0,1,CHO-SCR-58000,12,18.0,5,12.5,5.5,4,2
250,US-2021-158057-CHO-FUD-51000,22-03-2024,16-09-2026,3,158057,United States,Greensboro,North Carolina,27405,0,1,CHO-FUD-51000,8,14.4,4,9.6,4.8,6,2
251,US-2021-148040-CHO-TRI-54000,22-03-2024,16-09-2026,3,148040,United States,Tucson,Arizona,85705,0,3,CHO-TRI-54000,11,11.25,3,7.35,3.9,7,0
252,US-2021-164749-CHO-TRI-54000,23-03-2024,16-09-2026,0,164749,United States,Delray Beach,Florida,33445,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,2,0
253,US-2021-120838-CHO-TRI-54000,23-03-2024,16-09-2026,2,120838,United States,Los Angeles,California,90036,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,3,0
254,US-2021-120838-CHO-FUD-51000,23-03-2024,16-09-2026,2,120838,United States,Los Angeles,California,90036,0,3,CHO-FUD-51000,8,21.6,6,14.4,7.2,1,1
255,US-2021-143637-CHO-MIL-31000,24-03-2024,19-09-2026,2,143637,United States,Fresno,California,93727,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,5,0
256,US-2021-147235-CHO-SCR-58000,24-03-2024,18-09-2026,3,147235,United States,New York City,New York,10024,0,0,CHO-SCR-58000,12,18.0,5,12.5,5.5,1,2
257,US-2021-148586-CHO-FUD-51000,25-03-2024,22-09-2026,3,148586,United States,New York City,New York,10009,0,0,CHO-FUD-51000,8,25.2,7,16.8,8.4,1,1
258,US-2021-128237-CHO-FUD-51000,25-03-2024,20-09-2026,3,128237,United States,San Francisco,California,94110,0,3,CHO-FUD-51000,8,21.6,6,14.4,7.2,3,1
259,US-2021-128237-CHO-TRI-54000,25-03-2024,20-09-2026,3,128237,United States,San Francisco,California,94110,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,1,0
260,US-2021-128237-CHO-FUD-51000,25-03-2024,20-09-2026,3,128237,United States,San Francisco,California,94110,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,2,0
261,US-2021-128237-CHO-MIL-31000,25-03-2024,20-09-2026,3,128237,United States,San Francisco,California,94110,0,3,CHO-MIL-31000,9,13.0,4,8.44,4.56,2,2
262,US-2021-141838-CHO-FUD-51000,26-03-2024,21-09-2026,2,141838,United States,San Francisco,California,94122,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,4,0
263,US-2021-141838-CHO-MIL-31000,26-03-2024,21-09-2026,2,141838,United States,San Francisco,California,94122,0,3,CHO-MIL-31000,9,13.0,4,8.44,4.56,6,2
264,US-2021-100860-CHO-SCR-58000,26-03-2024,20-09-2026,2,100860,United States,Pomona,California,91767,0,3,CHO-SCR-58000,12,18.0,5,12.5,5.5,7,2
265,US-2021-138436-CHO-MIL-31000,26-03-2024,20-09-2026,3,138436,United States,Los Angeles,California,90036,0,3,CHO-MIL-31000,9,9.75,3,6.33,3.42,5,0
266,US-2021-141838-CHO-TRI-54000,26-03-2024,21-09-2026,2,141838,United States,San Francisco,California,94122,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,1,0
267,US-2021-117380-CHO-FUD-51000,28-03-2024,24-09-2026,3,117380,United States,Springfield,Ohio,45503,0,0,CHO-FUD-51000,8,3.6,1,2.4,1.2,1,0
268,US-2021-137869-CHO-TRI-54000,28-03-2024,23-09-2026,3,137869,United States,Des Moines,Iowa,50315,0,2,CHO-TRI-54000,11,15.0,4,9.8,5.2,3,2
269,US-2021-137869-CHO-TRI-54000,28-03-2024,23-09-2026,3,137869,United States,Des Moines,Iowa,50315,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,6,0
270,US-2021-100881-OTH-GUM-21000,28-03-2024,22-09-2026,3,100881,United States,Albuquerque,New Mexico,87105,1,3,OTH-GUM-21000,13,3.75,3,1.95,1.8,2,0
271,US-2021-137274-CHO-MIL-31000,29-03-2024,23-09-2026,3,137274,United States,Plano,Texas,75023,0,2,CHO-MIL-31000,9,9.75,3,6.33,3.42,5,0
272,US-2021-131247-CHO-MIL-31000,30-03-2024,25-09-2026,3,131247,United States,San Francisco,California,94110,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,4,0
273,US-2021-162089-CHO-MIL-31000,30-03-2024,22-09-2026,0,162089,United States,Brownsville,Texas,78521,0,2,CHO-MIL-31000,9,22.75,7,14.77,7.98,2,1
275,US-2021-169033-CHO-MIL-31000,30-03-2024,24-09-2026,3,169033,United States,Long Beach,New York,11561,0,0,CHO-MIL-31000,9,16.25,5,10.55,5.7,7,2
276,US-2021-162089-CHO-FUD-51000,30-03-2024,22-09-2026,0,162089,United States,Brownsville,Texas,78521,0,2,CHO-FUD-51000,8,18.0,5,12.0,6.0,4,2
277,US-2021-133424-CHO-SCR-58000,30-03-2024,25-09-2026,3,133424,United States,Seattle,Washington,98105,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,7,0
278,US-2021-113124-CHO-TRI-54000,30-03-2024,26-09-2026,3,113124,United States,Apple Valley,Minnesota,55124,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,3,0
279,US-2021-133424-CHO-SCR-58000,30-03-2024,25-09-2026,3,133424,United States,Seattle,Washington,98105,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,3,0
280,US-2021-162089-CHO-MIL-31000,30-03-2024,22-09-2026,0,162089,United States,Brownsville,Texas,78521,0,2,CHO-MIL-31000,9,22.75,7,14.77,7.98,1,1
281,US-2021-130428-CHO-FUD-51000,31-03-2024,21-09-2026,1,130428,United States,Tampa,Florida,33614,0,1,CHO-FUD-51000,8,25.2,7,16.8,8.4,7,1
282,US-2021-128055-CHO-TRI-54000,31-03-2024,26-09-2026,3,128055,United States,San Francisco,California,94122,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,6,0
283,US-2021-130428-CHO-TRI-54000,31-03-2024,21-09-2026,1,130428,United States,Tampa,Florida,33614,0,1,CHO-TRI-54000,11,7.5,2,4.9,2.6,5,0
284,US-2021-101770-CHO-TRI-54000,31-03-2024,25-09-2026,3,101770,United States,Miami,Florida,33180,0,1,CHO-TRI-54000,11,3.75,1,2.45,1.3,4,0
285,US-2021-130428-CHO-FUD-51000,31-03-2024,21-09-2026,1,130428,United States,Tampa,Florida,33614,0,1,CHO-FUD-51000,8,18.0,5,12.0,6.0,2,2
286,US-2021-104759-CHO-MIL-31000,31-03-2024,25-09-2026,3,104759,United States,Chicago,Illinois,60610,0,2,CHO-MIL-31000,9,22.75,7,14.77,7.98,6,1
287,US-2021-112403-CHO-NUT-13000,31-03-2024,21-09-2026,1,112403,United States,Philadelphia,Pennsylvania,19120,0,0,CHO-NUT-13000,10,3.49,1,2.49,1.0,6,0
288,US-2021-128055-CHO-SCR-58000,31-03-2024,26-09-2026,3,128055,United States,San Francisco,California,94122,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,3,0
289,US-2021-104759-CHO-NUT-13000,31-03-2024,25-09-2026,3,104759,United States,Chicago,Illinois,60610,0,2,CHO-NUT-13000,10,6.98,2,4.98,2.0,7,0
290,US-2021-157021-CHO-NUT-13000,01-04-2024,27-09-2026,2,157021,United States,Vallejo,California,94591,0,3,CHO-NUT-13000,10,13.96,4,9.96,4.0,1,2
291,US-2021-138359-CHO-MIL-31000,01-04-2024,27-09-2026,3,138359,United States,Revere,Massachusetts,2151,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,1,0
292,US-2021-157021-CHO-SCR-58000,01-04-2024,27-09-2026,2,157021,United States,Vallejo,California,94591,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,4,0
293,US-2021-138359-CHO-SCR-58000,01-04-2024,27-09-2026,3,138359,United States,Revere,Massachusetts,2151,0,0,CHO-SCR-58000,12,14.4,4,10.0,4.4,3,2
294,US-2021-160276-CHO-FUD-51000,02-04-2024,29-09-2026,3,160276,United States,Virginia Beach,Virginia,23464,0,1,CHO-FUD-51000,8,7.2,2,4.8,2.4,6,0
295,US-2021-164315-CHO-SCR-58000,02-04-2024,29-09-2026,3,164315,United States,Athens,Georgia,30605,0,1,CHO-SCR-58000,12,18.0,5,12.5,5.5,5,2
296,US-2021-157847-CHO-MIL-31000,02-04-2024,27-09-2026,2,157847,United States,Houston,Texas,77095,0,2,CHO-MIL-31000,9,22.75,7,14.77,7.98,3,1
297,US-2021-157847-CHO-MIL-31000,02-04-2024,27-09-2026,2,157847,United States,Houston,Texas,77095,0,2,CHO-MIL-31000,9,16.25,5,10.55,5.7,4,2
298,US-2021-164315-CHO-SCR-58000,02-04-2024,29-09-2026,3,164315,United States,Athens,Georgia,30605,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,4,0
299,US-2021-164315-CHO-MIL-31000,02-04-2024,29-09-2026,3,164315,United States,Athens,Georgia,30605,0,1,CHO-MIL-31000,9,22.75,7,14.77,7.98,3,1
300,US-2021-112291-CHO-MIL-31000,03-04-2024,29-09-2026,3,112291,United States,Los Angeles,California,90008,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,4,0
301,US-2021-112291-CHO-SCR-58000,03-04-2024,29-09-2026,3,112291,United States,Los Angeles,California,90008,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,3,0
302,US-2021-112291-CHO-MIL-31000,03-04-2024,29-09-2026,3,112291,United States,Los Angeles,California,90008,0,3,CHO-MIL-31000,9,9.75,3,6.33,3.42,2,0
303,US-2021-133228-CHO-NUT-13000,04-04-2024,30-09-2026,3,133228,United States,Detroit,Michigan,48205,0,2,CHO-NUT-13000,10,3.49,1,2.49,1.0,3,0
304,US-2021-133228-CHO-SCR-58000,04-04-2024,30-09-2026,3,133228,United States,Detroit,Michigan,48205,0,2,CHO-SCR-58000,12,14.4,4,10.0,4.4,7,2
305,US-2021-128685-CHO-SCR-58000,04-04-2024,26-09-2026,0,128685,United States,Los Angeles,California,90008,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,3,0
306,US-2021-105172-CHO-MIL-31000,04-04-2024,30-09-2026,3,105172,United States,San Francisco,California,94109,0,3,CHO-MIL-31000,9,19.5,6,12.66,6.84,4,2
307,US-2021-149538-CHO-FUD-51000,04-04-2024,29-09-2026,3,149538,United States,Lafayette,Louisiana,70506,0,1,CHO-FUD-51000,8,7.2,2,4.8,2.4,7,0
308,US-2021-149538-CHO-NUT-13000,04-04-2024,29-09-2026,3,149538,United States,Lafayette,Louisiana,70506,0,1,CHO-NUT-13000,10,10.47,3,7.47,3.0,4,0
309,US-2021-149538-OTH-GUM-21000,04-04-2024,29-09-2026,3,149538,United States,Lafayette,Louisiana,70506,1,1,OTH-GUM-21000,13,6.25,5,3.25,3.0,1,0
310,US-2021-149538-CHO-TRI-54000,04-04-2024,29-09-2026,3,149538,United States,Lafayette,Louisiana,70506,0,1,CHO-TRI-54000,11,7.5,2,4.9,2.6,1,0
311,US-2021-102988-CHO-SCR-58000,05-04-2024,30-09-2026,2,102988,United States,Alexandria,Virginia,22304,0,1,CHO-SCR-58000,12,25.2,7,17.5,7.7,7,1
312,US-2021-149104-CHO-NUT-13000,05-04-2024,28-09-2026,2,149104,United States,Dearborn Heights,Michigan,48127,0,2,CHO-NUT-13000,10,6.98,2,4.98,2.0,2,0
313,US-2021-149104-CHO-MIL-31000,05-04-2024,28-09-2026,2,149104,United States,Dearborn Heights,Michigan,48127,0,2,CHO-MIL-31000,9,9.75,3,6.33,3.42,1,0
314,US-2021-102988-CHO-TRI-54000,05-04-2024,30-09-2026,2,102988,United States,Alexandria,Virginia,22304,0,1,CHO-TRI-54000,11,26.25,7,17.15,9.1,3,1
315,US-2021-157231-CHO-TRI-54000,05-04-2024,30-09-2026,3,157231,United States,Richmond,Kentucky,40475,0,1,CHO-TRI-54000,11,26.25,7,17.15,9.1,4,1
316,US-2021-149104-CHO-NUT-13000,05-04-2024,28-09-2026,2,149104,United States,Dearborn Heights,Michigan,48127,0,2,CHO-NUT-13000,10,17.45,5,12.45,5.0,1,2
317,US-2021-102988-CHO-NUT-13000,05-04-2024,30-09-2026,2,102988,United States,Alexandria,Virginia,22304,0,1,CHO-NUT-13000,10,6.98,2,4.98,2.0,1,0
318,US-2021-113887-CHO-TRI-54000,05-04-2024,28-09-2026,0,113887,United States,New York City,New York,10035,0,0,CHO-TRI-54000,11,3.75,1,2.45,1.3,2,0
